X,Y,fid,gis_id,srcid_t,srcid_i,edit_date,ftype,subtype,loc_type,loc_meth,street_tag,prcl_pin,address,city,state,zipcode,x_coord,y_coord,name,alias1,nghbrhd,cncldst,stfid_blk,plcdst_no,plcdst,usng,cntct_nme,cntct_phn,cntct_dpt,globalid,url
-8526355.374,4762645.216,768,27_673, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1445001,509 S BROADWAY,Baltimore,MD,21231,1427379.995,589809.4073,LATIN PALACE  (509-13), ,Fells Point,1,2.45102E+13,2,SOUTHEASTERN,18S UJ 62564 49665, , , ,{28C52626-43D8-4E13-B5B2-0B6E6F7179B3}, 
-8522227.502,4762656.991,769,27_674, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6558034,646 S NEWKIRK ST,Baltimore,MD,21224,1437875.758,589888.0909,LATIN QUARTERS, ,Greektown,2,2.45103E+14,2,SOUTHEASTERN,18S UJ 65763 49619, , , ,{7A57B87F-EB3C-4E70-8A68-E4B71FF0BEAC}, 
-8522000.652,4761676.595,770,27_675, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6577001,1301  PONCA ST,Baltimore,MD,21224,1438464.683,587407.9663,LAVA LOUNGE, ,Canton Industrial Area,1,2.45103E+14,2,SOUTHEASTERN,18S UJ 65925 48859, , , ,{C0A66CC4-5B49-4E7B-B658-62B3B175AB97}, 
-8526369.149,4762096.741,771,27_676, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1820001,1639  THAMES ST,Baltimore,MD,21231,1427351.153,588420.2167,LEADBETTERS II, ,Fells Point,1,2.45102E+13,2,SOUTHEASTERN,18S UJ 62546 49242, , , ,{57EB501A-3400-45E6-8CB9-B8D243ED0E70}, 
-8523473.873,4761930.039,772,27_677, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6473001,3500  O'DONNELL ST,Baltimore,MD,21224,1434715.343,588031.8415,LEAR'S II, ,Canton,1,2.45103E+14,2,SOUTHEASTERN,18S UJ 64787 49075, , , ,{1E304C9A-96FA-42CA-9AC2-866B039B2F79}, 
-8527217.828,4762318.281,773,27_678, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1799004,801  ALICEANNA ST,Baltimore,MD,21202,1425190.656,588971.7707,LEBANESE TAVERNA   (AKA 719 S. PRESIDENT STREET), ,Inner Harbor,1,2.45103E+13,2,SOUTHEASTERN,18S UJ 61892 49425, , , ,{70224DD3-218E-4E7B-8BE5-D722D073817E}, 
-8532518.208,4761970.863,774,27_679, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,702003,514 S PULASKI ST,Baltimore,MD,21223,1411716.345,588036.5514,LED ENTERPRISES LTD., ,Carrollton Ridge,9,2.45102E+14,9,SOUTHERN,18S UJ 57780 49231, , , ,{E5C06D14-7273-45C8-87C5-D752A4B336D9}, 
-8528576.65,4762799.952,775,27_680, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,890001,100 E PRATT ST,Baltimore,MD,21202,1421730.31,590176.7378,LEGAL SEA FOODS, ,Inner Harbor,11,2.45104E+13,1,CENTRAL,18S UJ 60845 49815, , , ,{160F4379-248B-41ED-A2BA-FFC914B1EDF2}, 
-8531083.083,4765309.561,776,27_681, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,337017,614  LAURENS ST,Baltimore,MD,21217,1415331.969,596505.1932,LEGEND RESTAURANT, ,Upton,11,2.45101E+14,1,CENTRAL,18S UJ 58938 51787, , , ,{6499B3BA-BCAF-4607-975D-B56F4D48860C}, 
-8526989.094,4762772.839,777,27_682, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1432035,1300  BANK STREET - STE #100,Baltimore,MD,21213,1425767.221,590125.4816,LEMONGRASS BALTIMORE, ,Little Italy,1,2.45103E+13,2,SOUTHEASTERN,18S UJ 62075 49773, , , ,{1C759DB9-EB24-493F-A47D-3384ACF11E08}, 
-8527111.648,4763294.272,778,27_683, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1380112B,1150 E LOMBARD ST,Baltimore,MD,21202,1425449.828,591444.579,LENNY'S DELI OF LOMBARD STREET, ,Jonestown,12,2.45103E+13,2,SOUTHEASTERN,18S UJ 61987 50177, , , ,{C70896A7-11F3-4E74-AF9F-D4477036D032}, 
-8525975.692,4765841.381,779,27_684, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1480001,1500 N WASHINGTON ST,Baltimore,MD,21213,1428309.077,597906.6537,LEN'S SANDWICH SHOP, ,Broadway East,12,2.45108E+13,3,EASTERN,18S UJ 62902 52126, , , ,{73A63430-3C94-4456-8D17-E63C2AE24EE6}, 
-8528373.66,4760404.926,780,27_685, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1024015,1740  LIGHT ST,Baltimore,MD,21230,1422272.247,584112.9806,LEON'S BAR, ,Riverside,10,2.45102E+14,9,SOUTHERN,18S UJ 60970 47964, , , ,{878C18EC-2C48-4ABE-B10C-7084DC3E82D0}, 
-8533994.693,4763700.63,781,27_686, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,2215005,322 N FRANKLINTOWN RD,Baltimore,MD,21223,1407945.625,592402.8986,LEVEL'S LOUNGE, ,Penrose/Fayette Street Outreach,9,2.45102E+14,8,SOUTHWESTERN,18S UJ 56660 50586, , , ,{47F34DB7-51E4-41B0-96B5-44A8B4E1C76F}, 
-8528589.556,4762969.043,782,27_687, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,671001,100  LIGHT ST,Baltimore,MD,21202,1421695.681,590604.8078,LIGHT STREET CAF - 17th FLOOR, ,Inner Harbor,11,2.45104E+13,1,CENTRAL,18S UJ 60838 49946, , , ,{4FDBBC8A-A357-4A62-8FDC-3E41E5D27802}, 
-8528405.209,4761025.711,783,27_688, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,981002,1400  LIGHT ST,Baltimore,MD,21230,1422185.325,585685.0533,LIGHT STREET TAVERN, ,SBIC,10,2.45102E+14,9,SOUTHERN,18S UJ 60954 48444, , , ,{BD9CAB99-C964-4274-B006-90524A058B70}, 
-8532317.177,4763484.112,784,27_689, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,162109,228 N MONROE ST,Baltimore,MD,21223,1412212.725,591870.7563,LIKE FATHER AND SON, ,Penrose/Fayette Street Outreach,9,2.45102E+14,7,WESTERN,18S UJ 57957 50396, , , ,{168C1224-8B95-4C9D-8541-29FC143A48B0}, 
-8532788.305,4766212.244,785,27_690, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,3205005,1909 N PULASKI ST,Baltimore,MD,21217,1410988.504,598773.6045,LIL'S PLACE, ,Mondawmin,7,2.45102E+14,7,WESTERN,18S UJ 57630 52507, , , ,{A45DB9A3-E8EE-4A10-9462-031635A8EC3E}, 
-8527371.47,4760726.598,786,27_691, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,2011003,801 E FORT AVE,Baltimore,MD,21230,1424817.523,584938.7375,LIME, ,Riverside,10,2.45102E+14,9,SOUTHERN,18S UJ 61751 48199, , , ,{F8A58066-78F5-4DD4-9925-14FE3B859EE5}, 
-8529396.572,4764861.335,787,27_692, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,501037,890  LINDEN AVE,Baltimore,MD,21201,1419623.849,595387.7904,LINDEN DELI, ,Mount Vernon,11,2.45102E+14,1,CENTRAL,18S UJ 60239 51417, , , ,{D8BB7793-B860-4FDF-856F-D620870CECC6}, 
-8530705.451,4766251.981,788,27_693, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,3427001,904 W NORTH AVE,Baltimore,MD,21217,1416282.319,598894.9653,LINDEN LOUNGE & BAR, ,Reservoir Hill,11,2.45101E+14,1,CENTRAL,18S UJ 59244 52508, , , ,{EB12B91A-CE8A-43ED-9C5D-45FE5F5BCA8E}, 
-8530460.872,4762997.817,789,27_694, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,238040,851  HOLLINS ST,Baltimore,MD,21201,1416937.348,590657.9752,"LITHUANIAN HALL ASSOCIATION, INC.", ,Hollins Market,9,2.45102E+14,9,SOUTHERN,18S UJ 59388 49994, , , ,{CDAB9140-84F0-41B4-B965-E3F945643894}, 
-8522395.86,4762712.006,790,27_695, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6556A001,600 S LEHIGH ST,Baltimore,MD,21224,1437447.002,590025.3361,LITTLE BEAVER SOCIAL CLUB, ,Greektown,2,2.45103E+14,2,SOUTHEASTERN,18S UJ 65633 49664, , , ,{3A7734AF-6F90-4232-8852-5731600FD7B7}, 
-8527468.103,4761033.424,791,27_696, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1922008,1325  key HWY,Baltimore,MD,21230,1424568.395,585714.8284,LITTLE HAVANA, ,Inner Harbor,10,2.45102E+14,9,SOUTHERN,18S UJ 61680 48437, , , ,{5A4555CE-C238-4F1F-A6DF-E3A76D25790D}, 
-8523505.013,4762807.49,792,27_697, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6314005,3515  EASTERN AVE,Baltimore,MD,21224,1434625.641,590253.6428,LITTLE TAVERN SHOPS, ,Highlandtown,1,2.45103E+14,2,SOUTHEASTERN,18S UJ 64775 49752, , , ,{53399B59-FEE0-4106-A0B0-B1E1D2A66FF7}, 
-8519996.973,4760755.736,793,27_698, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6918015B,6412  HOLABIRD AVE,Baltimore,MD,21224,1443571.74,585100.9714,LITTLE TAVERN SHOPS(6412-14), ,Broening Manor,1,2.45103E+14,2,SOUTHEASTERN,18S UJ 67466 48122, , , ,{2FC88D00-8255-41A8-AE85-C4E077C3B829}, 
-8530463.034,4771158.986,794,27_699, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,4965006,411 W COLDSPRING LN,Baltimore,MD,21210,1416848.219,611316.9937,LOCO HOMBRE, ,Evergreen,6,2.45103E+14,5,NORTHERN,18S UJ 59500 56289, , , ,{6CF9ABB0-1EDA-42FD-8617-66610796D067}, 
-8526215.094,4760439.259,795,27_700, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,2020044,1515 E CLEMENT ST,Baltimore,MD,21230,1427761.638,584223.8814,LOCUST POINT TAVERN, ,Locust Point,10,2.45102E+14,9,SOUTHERN,18S UJ 62643 47961, , , ,{6F9785E5-E9B6-4247-807F-21F08EA8EFBF}, 
-8527936.755,4765194.155,796,27_701, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1169053,1131  GREENMOUNT,Baltimore,MD,21202,1423331.294,596246.1319,LONG HING CARRYOUT, ,Johnston Square,12,2.45101E+14,3,EASTERN,18S UJ 61374 51654, , , ,{4AA8D565-7DC8-461B-A7FF-2C7A5FE8B117}, 
-8538612.06,4772946.923,797,27_702, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,4258001,6602  REISTERSTOWN RD,Baltimore,MD,21215,1396130.27,615765.2623,LONG JOHN SILVERS/A &W RESTAURANTS, ,Glen,5,2.45103E+14,6,NORTHWESTERN,18S UJ 53218 57784, , , ,{19D1F7DE-EEC4-4D26-8A95-2E932A4DC09F}, 
-8529751.331,4767796.212,798,27_703, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,3652070,398 W 29TH ST,Baltimore,MD,21211,1418691.403,602813.8966,LONG JOHN'S PUB, ,Remington,7,2.45101E+14,5,NORTHERN,18S UJ 60004 53686, , , ,{FB8A8E41-33A9-4332-AD8A-A08F40638F0F}, 
-8534483.276,4761864.288,799,27_704, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,2185001,3001  FREDERICK AVE,Baltimore,MD,21223,1406720.418,587747.8993,LONGWOOD CAFE', ,Gwynns Falls,8,2.45102E+14,8,SOUTHWESTERN,18S UJ 56256 49176, , , ,{1DC5C5C6-656B-4EDD-B693-71D99F8313C9}, 
-8524335.023,4761907.491,800,27_705, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1884068,2900  o'donnell st,Baltimore,MD,21224,1432525.817,587964.4583,looney's pub, ,Canton,1,2.45101E+13,2,SOUTHEASTERN,18S UJ 64120 49069, , , ,{31D7575C-2A5F-48A6-BC97-010B75BFED85}, 
-8525405.28,4762711.602,801,27_706, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1785051,2227  EASTERN AVE,Baltimore,MD,21231,1429795.031,589988.3968,LOS MARIACHIS RESTAURANT, ,Canton,1,2.45101E+13,2,SOUTHEASTERN,18S UJ 63301 49704, , , ,{C91B01D7-36B3-4EA1-9E32-2B5FD6239412}, 
-8526268.387,4762371.188,802,27_707, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1828020,1708  ALICEANNA ST,Baltimore,MD,21231,1427604.274,589116.4156,LOUISIANA, ,Fells Point,1,2.45102E+13,2,SOUTHEASTERN,18S UJ 62628 49453, , , ,{423AA924-BC8B-49DB-B532-9623DE7B0F75}, 
-8525652.601,4764457.901,803,27_708, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1637025,633 N DUNCAN ST,Baltimore,MD,21205,1429146.178,594407.5879,LOUNGE 51, ,Middle East,13,2.45107E+13,3,EASTERN,18S UJ 63133 51055, , , ,{E64C17DA-FBB4-4373-9AC3-253421140ABE}, 
-8522128.254,4762876.298,804,27_709, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6554002,4825  EASTERN AVE,Baltimore,MD,21224,1438125.411,590444.6968,LOU'S BAR, ,Pulaski Industrial Area,2,2.45103E+14,2,SOUTHEASTERN,18S UJ 65842 49787, , , ,{B7663BC2-2530-44E1-948C-6BAD44CD1B08}, 
-8535045.013,4771217.321,805,27_710, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,4621027,3201  WOODLAND AVE,Baltimore,MD,21215,1405206.806,611420.1034,LOWELL LIQUOR, ,Central Park Heights,6,2.45103E+14,6,NORTHWESTERN,18S UJ 55954 56399, , , ,{15B85098-EA77-4843-AED2-6891B7C01936}, 
-8526721.695,4760433.031,806,27_711, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,2018A001,1230 E FORT AVE,Baltimore,MD,21230,1426473.297,584202.3823,LUCA'S CAF, ,Locust Point Industrial Area,10,2.45102E+14,9,SOUTHERN,18S UJ 62250 47963, , , ,{1D161BAB-7F77-4511-B417-8A69856F1700}, 
-8526303.66,4762369.277,807,27_712, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1828016,1703  ALICEANNA ST,Baltimore,MD,21231,1427514.604,589111.1766,LULU'S OFF BROADWAY, ,Fells Point,1,2.45102E+13,2,SOUTHEASTERN,18S UJ 62601 49452, , , ,{07C40AE4-094A-4140-A416-6A0B436E5B6B}, 
-8528785.939,4763760.241,808,27_713, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,603015,322 N CHARLES ST,Baltimore,MD,21201,1421187.913,592606.2452,LUMBINI, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 60696 50559, , , ,{507007DC-CC1E-407A-B326-3B2BC81156C3}, 
-8529218.973,4762768.386,809,27_714, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,667011,300 W PRATT ST,Baltimore,MD,21201,1420097.435,590089.936,LUNA DELSEA, ,Inner Harbor,11,2.45102E+14,1,CENTRAL,18S UJ 60347 49800, , , ,{BA08B7CD-16DD-4470-B312-C99DF2087917}, 
-8528172.964,4763261.295,810,27_715, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1331002,408 E BALTIMORE ST,Baltimore,MD,21202,1422751.751,591349.3977,LUST, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 61164 50166, , , ,{7E1616E4-465A-4699-9D75-DD154C51B3EB}, 
-8529065.624,4765523.518,811,27_716, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,447001,110 W MOUNT ROYAL AVE,Baltimore,MD,21201,1420458.15,597067.8442,LYRIC THEATRE, ,Mid-Town Belvedere,11,2.45101E+14,1,CENTRAL,18S UJ 60504 51924, , , ,{933EEFF4-178E-4899-A876-DE6B72D1C43E}, 
-8528763.679,4767313.561,812,27_717, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,3829013,102 E 25TH ST,Baltimore,MD,21218,1421206.587,601602.6375,M & J'S SOUL FOOD, ,Charles Village,12,2.45101E+14,5,NORTHERN,18S UJ 60763 53300, , , ,{9D585964-F8B3-48D5-BF33-CB52D4FD8B59}, 
-8535445.422,4771733.68,813,27_718, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,4582008,5142  PARK HEIGHTS AVE,Baltimore,MD,21215,1404184.892,612723.0097,M & M LIQUOR AND LOUNGE, ,Central Park Heights,6,2.45103E+14,6,NORTHWESTERN,18S UJ 55651 56803, , , ,{F4E5C4DC-2FE3-4FE2-A8AD-F05D441E9426}, 
-8528345.726,4762805.221,814,27_719, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,890003,201 E PRATT ST,Baltimore,MD,21202,1422317.413,590192.5742,M & S GRILL/MCCORMICK & SCHMICK'S SEAFOOD REST., ,Inner Harbor,11,2.45102E+14,1,CENTRAL,18S UJ 61024 49816, , , ,{C02AB538-F494-485B-A44E-C85AA1C66C11}, 
-8532438.984,4766261.06,815,27_720, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,3208033,1926 N MONROE ST,Baltimore,MD,21217,1411875.935,598900.5927,MACEO'S, ,Mondawmin,7,2.45102E+14,7,WESTERN,18S UJ 57902 52540, , , ,{9D137F65-3A22-45C9-BF00-F042D43EFB3E}, 
-8528675.988,4761469.231,816,27_721, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,933008,1061 S CHARLES ST,Baltimore,MD,21230,1421491.964,586805.4894,MAGERK'S PUB, ,Federal Hill,10,2.45102E+14,9,SOUTHERN,18S UJ 60750 48790, , , ,{1BA34260-34C5-4E61-94F8-2AC12957E3FF}, 
-8529406.304,4763295.9,817,27_722, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,632003,21 N EUTAW ST,Baltimore,MD,21201,1419615.569,591423.8185,MAGGIE MOORE'S IRISH PUB & RESTAURANT, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 60209 50210, , , ,{E5540D07-DDF7-4815-ACC8-A4F4D149AE6E}, 
-8524612.886,4762018.959,818,27_723, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1877046,2706  dillon st,Baltimore,MD,21224,1431817.941,588243.4896,mahaffey's pub, ,Canton,1,2.45101E+13,2,SOUTHEASTERN,18S UJ 63906 49159, , , ,{999B37A3-2C8B-4871-BF7C-261ACC01BFFA}, 
-8520487.085,4768255.199,819,27_724, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6046006,5302  FRANKFORD AVE,Baltimore,MD,21206,1442229.801,604083.3463,"MAKUTI ENTERPRISES, LLC", ,Frankford,2,2.45103E+14,4,NORTHEASTERN,18S UJ 67185 53915, , , ,{05128D3F-52CE-4D4D-B781-E9C90876C4D7}, 
-8524333.836,4761865.325,820,27_725, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1891015,2901  O'DONNELL ST,Baltimore,MD,21224,1432529.334,587857.6807,MAMA'S ON THE HALF SHELL, ,Canton,1,2.45101E+13,2,SOUTHEASTERN,18S UJ 64120 49036, , , ,{8FFD81B9-2623-42B5-AEF1-8A82EC4345BD}, 
-8534793.21,4766935.754,821,27_726, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,3061B148,3049  MONDAWMIN MALL,Baltimore,MD,21215,1405885.776,600586.2164,MAMMA LUCIA PIZZA, ,Hanlon-Longwood,7,2.45102E+14,6,NORTHWESTERN,18S UJ 56088 53094, , , ,{EB70E231-FDFC-4BC5-9E5E-DEC9E715629F}, 
-8538625.42,4772959.705,822,27_727, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,4258001,6604  REISTERSTOWN RD,Baltimore,MD,21215,1396096.23,615797.4903,MAMMA ROMA, ,Glen,5,2.45103E+14,6,NORTHWESTERN,18S UJ 53207 57794, , , ,{A5923D88-36DD-4E98-A13B-477302C2AA64}, 
-8530927.413,4770132.778,823,27_728, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,3590001,1020 W 41ST ST,Baltimore,MD,21211,1415678.822,608715.418,MAMMA'S CUCINA, ,Hampden,14,2.45101E+14,5,NORTHERN,18S UJ 59126 55505, , , ,{E54E99CE-18CA-4F0D-BF8D-5A782E375BC0}, 
-8531446.813,4762427.039,824,27_729, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,280014,351 S CALHOUN ST,Baltimore,MD,21223,1414436.195,589202.4759,MARGARETS PLACE, ,New Southwest/Mount Clare,9,2.45102E+14,9,SOUTHERN,18S UJ 58616 49568, , , ,{9409BCB1-C4AF-4CA1-9C21-A8BD9CA5AC74}, 
-8528463.78,4761548.484,825,27_730, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,936061,1016  LIGHT ST,Baltimore,MD,21230,1422030.754,587008.5038,MARIA D'S, ,Federal Hill,10,2.45102E+14,9,SOUTHERN,18S UJ 60916 48848, , , ,{F746B395-0B1D-41F8-8EB0-E427D4BC96E4}, 
-8529181.285,4763871.936,826,27_731, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,563037,214 W MULBERRY ST,Baltimore,MD,21201,1420181.598,592884.8637,MARTICK'S, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 60392 50651, , , ,{CA00BA34-3594-4D95-B8D2-0B500DC6B742}, 
-8530225.086,4769859.847,827,27_732, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,3555001,3910  KESWICK RD,Baltimore,MD,21211,1417466.129,608031.9262,MARYLAND CASUALTY  COMPANY (CAF), ,Roland Park,14,2.45101E+14,5,NORTHERN,18S UJ 59666 55284, , , ,{F11E228D-F840-4D0A-B1CE-CBF13885D9ED}, 
-8528838.96,4764882.058,828,27_733, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,512028,1 E EAGER ST,Baltimore,MD,21202,1421041.16,595446.1859,MARYLAND CLUB, ,Mid-Town Belvedere,11,2.45101E+14,1,CENTRAL,18S UJ 60671 51426, , , ,{19C9BBF2-D32A-4FC2-A6C3-068DBD9CA1DD}, 
-8528501.395,4762119.141,829,27_734, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,890003,601  LIGHT ST,Baltimore,MD,21230,1421928.97,588453.3849,MARYLAND SCIENCE CENTER BEAKER'S CAF, ,Otterbein,11,2.45102E+14,1,CENTRAL,18S UJ 60894 49289, , , ,{DD3299CE-A9DB-4356-B953-52EBE1310E2C}, 
-8525701.132,4762995.837,830,27_735, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1756050,2057  GOUGH ST,Baltimore,MD,21231,1429039.523,590704.7884,MARY'S TAVERN, ,Upper Fells Point,1,2.45102E+13,2,SOUTHEASTERN,18S UJ 63076 49927, , , ,{DF79EE36-E4FE-43CB-B7DA-ABFFE385C3C6}, 
-8521203.418,4774621.858,831,27_736, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,5542007,7212  HARFORD RD,Baltimore,MD,21234,1440329.499,620183.8078,MASTELLONE'S, ,North Harford Road,3,2.45103E+14,4,NORTHEASTERN,18S UJ 66714 58833, , , ,{2A4C8E1B-25B1-46BB-A13C-75B48B2269DF}, 
-8528669.548,4761367.228,832,27_737, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,949017,1105 S CHARLES ST,Baltimore,MD,21230,1421509.43,586547.2096,MATSURI RESTAURANT, ,Federal Hill,10,2.45102E+14,9,SOUTHERN,18S UJ 60754 48711, , , ,{52123397-BBBD-4098-8E3B-D3284DAFCBBC}, 
-8523947.011,4762785.645,833,27_738, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1779068,3131  eastern ave,Baltimore,MD,21224,1433502.055,590193.0264,matthew's pizza, ,Canton,1,2.45101E+13,2,SOUTHEASTERN,18S UJ 64432 49741, , , ,{B0FB1AAE-9678-4EAE-BB02-5203AB98F80D}, 
-8526313.744,4762318.783,834,27_739, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1812002,735 S BROADWAY,Baltimore,MD,21231,1427489.532,588983.1843,MAX'S ON BROADWAY, ,Fells Point,1,2.45102E+13,2,SOUTHEASTERN,18S UJ 62592 49413, , , ,{E66487EF-48B4-46E7-BEF7-37C835BD9DF5}, 
-8528343.921,4755362.265,835,27_740, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,7027I001,3916 S HANOVER ST,Baltimore,MD,21225,1422402.264,571336.9944,MAYNARD'S CAFE & RESTAURANT, ,Brooklyn,10,2.45103E+14,9,SOUTHERN,18S UJ 60923 44071, , , ,{BB057CDE-A59C-40B5-B4A0-64C10643A572}, 
-8529226.367,4763140.784,836,27_741, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,644001,10 S HOWARD ST,Baltimore,MD,21202,1420074.703,591032.9177,MBEPB VF #109-PERRY'S CRESENT CAF, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 60347 50087, , , ,{C560AB4F-3CED-441C-B913-C34B09219233}, 
-8529368.316,4765208.271,837,27_742, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,460003,301 w preston st,Baltimore,MD,21201,1419692.029,596266.4912,MBEPB VF #137--- STATE CENTER CAF, ,Madison Park,11,2.45101E+14,1,CENTRAL,18S UJ 60265 51685, , , ,{6F0D40A2-84A1-43BC-AE42-18CB2DCEAF2D}, 
-8529730.817,4763709.159,838,27_743, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,575043,300 N GREENE ST,Baltimore,MD,21201,1418786.17,592466.8868,MBEPB VF #34, ,Seton Hill,11,2.45104E+13,1,CENTRAL,18S UJ 59964 50533, , , ,{FDD00A1E-A745-4448-AFF9-8D0776D8D58B}, 
-8531095.535,4769760.637,839,27_744, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,3565015,3845  FALLS RD,Baltimore,MD,21211,1415255.405,607771.9445,MCCABE'S, ,Hampden,7,2.45101E+14,5,NORTHERN,18S UJ 58991 55220, , , ,{40CC4EDE-3351-4BC4-8081-42BFF7D0E6F3}, 
-8527676.817,4762584.595,840,27_745, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,0890015C,711  EASTERN AVE,Baltimore,MD,21202,1424020.635,589641.1453,MCCORMICK & SCHMICK SEAFOOD RESTAURANT, ,Inner Harbor,11,2.45102E+14,1,CENTRAL,18S UJ 61540 49637, , , ,{48E400CA-E215-4384-BCB2-66AF18F67931}, 
